date,SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,GLD,USO
2022-03-22 04:00:00,449.59,356.96,207.5,74.0,45.47,106.02,128.68,107.06,179.36,78.56
2022-03-23 04:00:00,443.8,351.83,203.9,73.04,45.17,104.26,131.5,107.78,181.81,81.95
2022-03-24 04:00:00,450.49,359.65,205.84,73.72,45.41,104.92,130.47,107.18,183.13,79.75
2022-03-25 04:00:00,452.69,359.35,206.12,73.76,45.05,106.23,128.66,106.08,182.38,80.74
2022-03-28 04:00:00,455.91,364.91,206.19,73.52,45.2,107.36,129.76,106.32,179.06,74.53
2022-03-29 04:00:00,461.55,371.19,211.71,75.15,45.97,110.51,130.74,106.85,179.14,76.15
2022-03-30 04:00:00,458.7,367.09,207.46,74.84,45.84,109.71,131.76,107.27,180.58,77.91
2022-03-31 04:00:00,451.64,362.54,205.27,73.6,45.15,108.37,132.08,107.47,180.65,74.12
2022-04-01 04:00:00,452.92,361.85,207.57,74.29,45.9,110.48,132.38,106.65,179.5,74.17
2022-04-04 04:00:00,456.8,369.3,207.91,74.59,46.71,109.94,131.46,106.58,180.37,76.86
2022-04-05 04:00:00,451.03,361.1,202.99,73.58,45.85,109.4,128.49,105.31,179.24,74.8
2022-04-06 04:00:00,446.52,353.26,200.11,72.7,45.25,110.7,127.45,104.94,179.66,73.05
2022-04-07 04:00:00,448.77,354.1,199.46,72.86,44.89,109.6,126.49,104.68,180.34,73.11
2022-04-08 04:00:00,447.57,349.15,197.87,72.89,44.93,109.78,125.12,104.15,181.47,74.11
2022-04-11 04:00:00,439.92,340.89,196.54,72.12,44.37,108.6,123.14,103.65,182.37,72.3
2022-04-12 04:00:00,438.29,339.45,197.16,71.58,44.23,108.44,122.97,104.15,183.77,75.98
2022-04-13 04:00:00,443.31,346.35,200.91,72.35,44.81,109.21,123.22,104.38,184.65,78.42
2022-04-14 04:00:00,437.79,338.43,198.96,72.02,44.23,108.74,120.75,103.44,184.04,79.57
2022-04-18 04:00:00,437.97,338.69,197.62,71.6,44.08,108.3,120.15,103.14,184.61,80.41
2022-04-19 04:00:00,445.04,346.26,201.56,71.94,43.86,110.66,119.25,102.46,181.82,76.86
2022-04-20 04:00:00,444.71,341.21,202.33,72.42,43.6,112.5,121.65,103.26,182.71,77.24
2022-04-21 04:00:00,438.06,334.15,197.8,71.64,42.76,111.72,120.75,102.69,182.06,78.12
2022-04-22 04:00:00,426.04,325.4,192.68,70.47,42.38,109.76,119.99,102.74,180.29,76.31
2022-04-25 04:00:00,428.51,329.58,193.85,70.13,42.07,109.48,121.19,103.4,177.05,74.65
2022-04-26 04:00:00,416.1,317.14,187.74,68.17,41.15,107.68,122.41,104.09,177.32,76.46
2022-04-27 04:00:00,417.27,316.76,186.96,68.48,41.63,106.97,120.84,103.51,175.98,76.37
2022-04-28 04:00:00,427.81,328.01,190.45,69.45,42.23,108.94,121.02,103.36,176.93,78.08
2022-04-29 04:00:00,412.0,313.25,184.95,68.64,42.38,103.94,119.45,102.81,176.91,77.16
2022-05-02 04:00:00,414.48,318.48,186.89,68.47,42.32,101.43,117.18,101.92,173.63,78.38
2022-05-03 04:00:00,416.38,318.82,188.49,68.98,42.63,102.69,117.97,102.04,174.09,76.69
2022-05-04 04:00:00,429.06,329.6,193.52,70.19,43.09,103.87,118.62,102.7,175.8,80.22
2022-05-05 04:00:00,413.81,313.0,185.67,67.93,41.5,101.1,115.37,101.67,175.13,80.48
2022-05-06 04:00:00,411.34,309.25,182.58,67.27,40.93,99.9,113.67,101.09,175.42,82.13
2022-05-09 04:00:00,398.17,297.15,174.9,65.24,39.75,95.5,114.67,101.84,172.88,76.57
2022-05-10 04:00:00,399.09,300.76,174.95,65.73,39.94,93.76,115.71,102.18,171.42,74.53
2022-05-11 04:00:00,392.75,291.84,170.6,65.34,39.66,93.56,117.94,102.81,172.82,78.18
2022-05-12 04:00:00,392.34,291.15,172.6,65.18,39.4,94.29,117.72,103.15,170.17,79.23
2022-05-13 04:00:00,401.72,301.94,178.07,66.99,40.49,96.78,115.98,102.61,168.79,81.28
2022-05-16 04:00:00,400.09,298.44,177.22,67.05,40.33,96.17,115.86,103.04,170.4,83.11
2022-05-17 04:00:00,408.32,306.17,182.64,68.3,41.32,97.48,114.46,102.26,169.33,81.11
2022-05-18 04:00:00,391.86,291.14,176.24,66.67,40.33,94.65,116.9,102.99,169.42,79.29
2022-05-19 04:00:00,389.46,289.58,176.53,67.31,40.97,94.23,117.18,103.36,171.91,80.58
2022-05-20 04:00:00,389.63,288.68,176.08,67.77,41.14,94.83,118.51,103.84,172.03,81.65
2022-05-23 04:00:00,396.92,293.48,178.21,68.92,41.45,95.93,116.56,103.21,172.83,81.97
2022-05-24 04:00:00,393.89,287.24,175.57,68.81,40.73,96.74,118.86,104.1,174.13,82.0
2022-05-25 04:00:00,397.37,291.26,178.73,68.83,40.93,97.56,119.33,104.31,173.08,82.48
2022-05-26 04:00:00,405.31,299.33,182.72,69.59,41.57,97.68,118.79,104.26,172.76,84.59
2022-05-27 04:00:00,415.26,309.1,187.64,70.43,42.05,100.3,119.08,104.41,172.85,85.46
2022-05-31 04:00:00,412.93,308.28,185.31,70.01,42.64,99.07,116.56,103.32,171.14,85.47
2022-06-01 04:00:00,409.59,306.0,184.26,69.27,42.34,98.25,116.22,102.61,172.23,85.54
2022-06-02 04:00:00,417.39,314.38,188.76,70.71,43.07,99.6,116.28,102.76,174.35,87.25
2022-06-03 04:00:00,410.54,306.2,187.06,69.7,42.37,98.27,116.03,102.56,172.58,89.47
2022-06-06 04:00:00,411.79,307.22,187.87,69.98,42.6,97.96,113.89,101.79,171.82,88.39
2022-06-07 04:00:00,415.74,309.87,190.9,70.19,42.73,99.31,115.12,102.2,172.94,90.04
2022-06-08 04:00:00,411.22,307.64,187.95,69.21,42.96,97.02,114.1,101.82,172.78,91.99
2022-06-09 04:00:00,401.44,299.4,183.57,66.29,41.59,94.72,114.48,101.73,172.23,91.08
2022-06-10 04:00:00,389.8,288.84,178.59,64.69,41.13,92.62,113.77,100.73,174.54,90.13
2022-06-13 04:00:00,375.0,275.41,170.2,62.55,39.69,87.99,110.2,98.94,169.93,90.36
2022-06-14 04:00:00,373.87,275.91,169.38,61.96,40.24,87.32,108.81,98.15,168.57,88.45
2022-06-15 04:00:00,379.2,282.8,171.86,63.12,40.77,89.39,110.84,99.52,170.77,86.93
2022-06-16 04:00:00,366.65,271.39,163.9,61.73,39.52,87.04,111.72,100.17,172.69,87.66
2022-06-17 04:00:00,365.86,274.69,165.18,61.48,39.67,87.7,112.08,100.2,171.27,83.34
2022-06-21 04:00:00,375.07,281.08,168.14,62.41,40.31,88.92,110.18,99.68,170.63,84.05
2022-06-22 04:00:00,374.39,280.67,167.82,61.99,39.59,90.05,113.21,100.94,171.31,80.88
2022-06-23 04:00:00,378.06,284.85,169.83,61.92,39.71,91.18,114.14,101.51,170.26,78.98
2022-06-24 04:00:00,390.08,294.61,175.09,63.77,40.65,93.12,112.56,101.15,170.09,81.27
2022-06-27 04:00:00,388.59,292.45,175.74,63.5,40.7,92.98,111.6,100.58,169.9,82.93
2022-06-28 04:00:00,380.65,283.54,172.44,63.07,40.45,91.85,112.12,100.71,169.62,84.72
2022-06-29 04:00:00,380.34,283.8,170.69,62.83,40.29,91.28,113.87,101.52,169.49,82.95
2022-06-30 04:00:00,377.25,280.28,169.36,62.49,40.1,91.11,114.87,102.3,168.46,80.35
2022-07-01 04:00:00,381.24,282.13,171.41,62.64,39.85,92.75,115.82,103.24,168.32,81.67
2022-07-05 04:00:00,381.96,286.96,172.83,61.3,39.54,92.49,116.73,103.62,164.75,74.78
2022-07-06 04:00:00,383.25,288.8,171.55,61.35,39.3,92.32,114.77,102.74,162.14,73.67
2022-07-07 04:00:00,388.99,294.98,175.61,62.28,40.09,92.57,113.76,102.11,162.23,76.55
2022-07-08 04:00:00,388.67,295.35,175.59,62.35,40.09,92.08,112.5,101.49,162.3,78.54
2022-07-11 04:00:00,384.23,289.04,172.06,61.34,39.02,91.88,114.44,102.29,161.43,78.23
2022-07-12 04:00:00,380.83,286.24,171.47,61.33,38.87,91.52,115.12,102.53,160.83,72.81
2022-07-13 04:00:00,378.83,285.65,171.32,61.3,38.78,91.08,116.44,102.97,161.6,73.19
2022-07-14 04:00:00,377.91,286.67,169.56,60.44,38.43,90.26,115.49,102.4,159.33,72.85
2022-07-15 04:00:00,385.13,291.87,173.09,61.4,38.63,91.79,116.14,102.75,159.01,73.74
2022-07-18 04:00:00,381.95,289.4,172.6,61.65,38.9,91.14,114.93,102.45,159.16,76.81
2022-07-19 04:00:00,392.27,298.3,178.69,63.33,39.54,93.5,114.31,101.98,159.54,78.05
2022-07-20 04:00:00,394.77,303.03,181.49,62.91,39.37,93.28,114.61,101.88,158.04,77.64
2022-07-21 04:00:00,398.79,307.38,182.42,63.56,39.82,94.02,116.59,103.04,160.27,75.49
2022-07-22 04:00:00,395.09,301.99,179.51,63.4,39.42,94.51,118.55,104.22,160.67,74.53
2022-07-25 04:00:00,395.57,300.27,180.44,63.89,39.56,94.67,117.39,103.85,160.23,76.22
2022-07-26 04:00:00,390.89,294.37,179.33,63.0,39.25,94.77,117.48,103.89,160.04,75.16
2022-07-27 04:00:00,401.04,306.81,183.41,64.49,39.98,95.34,116.82,104.1,161.67,77.87
2022-07-28 04:00:00,406.07,309.81,185.93,64.82,40.15,98.43,117.75,105.13,163.64,77.13
2022-07-29 04:00:00,411.99,315.46,187.25,65.72,39.96,98.96,117.43,105.17,164.1,78.05
2022-08-01 04:00:00,410.77,315.27,187.18,65.81,39.62,98.16,120.04,105.6,165.03,75.13
2022-08-02 04:00:00,408.06,314.33,187.0,64.76,39.43,96.9,117.5,104.14,164.05,75.93
2022-08-03 04:00:00,414.45,322.89,189.75,65.14,39.74,97.21,119.35,104.57,164.45,73.53
2022-08-04 04:00:00,414.17,324.4,189.35,65.47,40.02,97.06,119.31,105.1,167.17,71.53
2022-08-05 04:00:00,413.47,321.75,190.8,65.01,40.06,97.33,116.47,103.58,165.29,71.54
2022-08-08 04:00:00,412.99,320.71,192.82,65.16,40.11,98.2,118.35,104.19,166.69,73.54
2022-08-09 04:00:00,411.35,317.08,190.19,64.81,39.96,98.74,117.89,103.88,167.2,73.45
2022-08-10 04:00:00,419.99,325.93,195.62,66.27,40.46,100.24,117.12,103.94,166.78,74.32
2022-08-11 04:00:00,419.99,324.08,196.35,66.25,40.62,100.0,114.39,103.25,166.34,76.28
2022-08-12 04:00:00,427.1,330.39,200.36,66.76,41.05,101.72,115.55,103.66,167.87,74.98
2022-08-15 04:00:00,428.86,333.06,201.07,66.36,40.86,102.13,115.45,103.99,165.71,72.88
2022-08-16 04:00:00,429.7,332.28,200.99,66.34,40.85,101.86,115.93,103.87,165.42,71.24
2022-08-17 04:00:00,426.65,328.49,197.61,65.81,40.68,101.25,114.72,103.17,164.35,72.05
2022-08-18 04:00:00,427.89,329.28,198.92,65.59,40.45,100.58,114.89,103.37,163.92,74.21
2022-08-19 04:00:00,422.14,322.86,194.65,64.69,39.9,99.52,113.04,102.48,162.72,74.06
2022-08-22 04:00:00,413.35,314.36,190.64,63.59,39.55,97.35,112.66,102.03,161.64,74.68
2022-08-23 04:00:00,412.35,314.1,190.95,63.62,39.76,96.1,112.04,101.78,162.77,76.83
2022-08-24 04:00:00,413.67,315.01,192.41,63.7,39.75,96.65,111.22,101.44,163.25,78.04
2022-08-25 04:00:00,419.51,320.58,195.4,64.4,40.61,98.09,112.77,102.09,163.75,76.5
2022-08-26 04:00:00,405.31,307.44,188.98,62.71,40.01,95.62,113.62,101.97,161.76,75.85
2022-08-29 04:00:00,402.63,304.41,187.24,62.57,39.76,94.76,112.68,101.39,161.86,78.69
2022-08-30 04:00:00,398.21,301.02,184.62,62.12,39.29,93.45,112.96,101.36,160.51,75.47
2022-08-31 04:00:00,395.18,299.27,183.5,61.7,39.43,93.01,111.88,100.94,159.27,73.11
2022-09-01 04:00:00,396.42,299.4,181.5,60.87,39.12,93.18,109.6,99.96,157.87,70.95
2022-09-02 04:00:00,392.24,295.17,180.09,60.47,38.76,91.88,110.22,100.52,159.26,71.43
2022-09-06 04:00:00,390.76,293.05,178.31,60.32,38.3,92.71,107.49,99.4,158.33,71.42
2022-09-07 04:00:00,397.78,298.97,182.19,60.85,38.64,94.52,109.19,100.05,159.94,67.62
2022-09-08 04:00:00,400.38,300.52,183.71,60.89,38.43,94.78,108.07,99.68,158.98,68.09
2022-09-09 04:00:00,406.6,307.09,187.4,62.44,39.0,95.81,108.31,99.69,159.82,71.1
2022-09-12 04:00:00,410.97,310.74,189.67,63.31,39.58,96.74,107.42,99.45,160.63,72.37
2022-09-13 04:00:00,393.1,293.7,182.25,61.11,38.36,93.04,107.67,98.89,158.54,72.01
2022-09-14 04:00:00,394.6,296.03,182.96,61.31,38.55,91.98,108.04,98.94,157.93,72.73
2022-09-15 04:00:00,390.12,291.1,181.63,60.77,38.14,90.28,107.97,98.6,154.98,69.76
2022-09-16 04:00:00,385.56,289.32,178.99,60.4,37.79,90.29,107.07,98.68,155.84,69.9
2022-09-19 04:00:00,388.55,291.05,180.52,60.61,37.91,90.16,107.32,98.4,155.96,70.05
2022-09-20 04:00:00,384.09,288.73,178.06,59.58,37.7,87.97,106.25,97.79,155.07,69.22
2022-09-21 04:00:00,377.39,283.56,175.34,58.8,37.07,86.58,108.03,98.18,155.79,68.68
2022-09-22 04:00:00,374.22,280.07,171.39,58.63,36.89,85.48,105.27,96.7,155.7,68.97
2022-09-23 04:00:00,367.95,275.51,167.31,56.76,35.98,83.44,105.7,96.82,153.01,65.32
2022-09-26 04:00:00,364.31,274.37,164.17,55.92,35.54,81.1,103.68,95.21,151.23,63.2
2022-09-27 04:00:00,363.38,274.48,164.73,55.54,35.5,80.02,100.95,94.56,151.54,64.42
2022-09-28 04:00:00,370.53,279.94,169.94,56.88,35.81,81.68,104.33,96.69,154.69,67.13
2022-09-29 04:00:00,362.79,271.87,166.13,56.21,35.01,79.28,103.79,96.24,154.66,66.77
2022-09-30 04:00:00,357.18,267.26,164.92,56.01,34.88,80.17,102.45,95.99,154.67,65.28
2022-10-03 04:00:00,366.61,273.53,169.29,57.12,35.45,81.6,103.83,96.94,158.43,67.89
2022-10-04 04:00:00,377.97,282.13,176.0,59.41,36.61,83.25,103.54,97.14,160.7,70.28
2022-10-05 04:00:00,377.09,281.98,174.7,58.78,36.63,81.62,102.55,96.22,159.81,71.94
2022-10-06 04:00:00,373.2,279.76,173.72,57.75,36.41,79.35,101.98,95.69,159.63,72.99
2022-10-07 04:00:00,362.79,269.1,168.61,56.83,35.65,77.44,100.99,95.22,157.88,75.1
2022-10-10 04:00:00,360.02,266.41,167.67,56.51,35.15,76.71,99.42,94.66,155.48,73.78
2022-10-11 04:00:00,357.74,262.75,167.72,55.89,34.59,77.49,99.86,94.9,155.16,71.75
2022-10-12 04:00:00,356.56,262.66,167.26,55.71,34.63,76.68,100.35,95.21,155.99,70.93
2022-10-13 04:00:00,365.97,268.82,171.4,56.86,34.73,78.08,99.39,94.81,154.91,72.52
2022-10-14 04:00:00,357.63,260.74,166.81,56.01,34.21,76.14,98.57,94.28,152.98,70.17
2022-10-17 04:00:00,366.82,269.35,172.13,57.39,35.15,79.01,98.09,94.38,153.42,70.13
2022-10-18 04:00:00,371.13,271.48,174.17,57.8,35.16,79.87,98.32,94.62,153.75,68.7
2022-10-19 04:00:00,368.5,270.49,171.21,57.09,34.52,77.88,96.53,93.63,151.69,70.04
2022-10-20 04:00:00,365.41,269.11,169.03,56.96,34.74,77.54,94.88,92.93,151.45,70.18
2022-10-21 04:00:00,374.29,275.42,172.7,57.99,35.27,78.15,93.17,93.14,154.15,70.57
2022-10-24 04:00:00,378.87,278.45,173.44,58.0,33.93,78.14,92.4,93.02,153.65,70.38
2022-10-25 04:00:00,384.92,284.21,178.17,59.28,34.21,81.21,95.09,94.18,154.0,70.61
2022-10-26 04:00:00,382.02,277.93,179.05,59.84,34.77,81.16,96.46,94.66,154.98,72.97
2022-10-27 04:00:00,379.98,272.87,179.09,59.28,34.5,81.28,97.47,95.33,154.74,73.62
2022-10-28 04:00:00,389.02,281.22,183.16,59.87,34.29,83.07,96.8,94.84,153.16,72.82
2022-10-31 04:00:00,386.21,277.95,183.33,59.31,34.19,82.98,96.11,94.41,151.91,71.53
2022-11-01 04:00:00,384.52,275.11,183.58,59.78,34.82,82.95,96.77,94.19,153.46,73.12
2022-11-02 04:00:00,374.87,265.68,177.49,58.91,34.53,80.67,96.35,94.03,152.39,74.08
2022-11-03 04:00:00,371.01,260.49,176.3,58.41,34.73,80.56,95.83,93.62,151.81,73.29
2022-11-04 04:00:00,376.35,264.68,178.68,60.75,36.2,81.66,94.22,93.42,156.47,76.82
2022-11-07 05:00:00,379.95,267.59,179.49,60.94,36.22,81.66,93.28,93.09,155.85,76.56
2022-11-08 05:00:00,382.0,269.54,179.56,61.63,36.48,81.91,94.3,93.71,159.45,74.47
2022-11-09 05:00:00,374.13,263.32,174.63,60.77,35.85,81.07,94.61,94.03,158.65,71.67
2022-11-10 05:00:00,394.69,282.75,185.38,64.18,37.15,87.0,98.25,96.14,163.48,72.24
2022-11-11 05:00:00,398.51,287.96,186.9,65.46,38.16,86.99,97.89,95.94,164.56,74.38
2022-11-14 05:00:00,395.12,285.44,184.81,64.77,37.93,84.87,97.65,95.71,164.92,71.91
2022-11-15 05:00:00,398.49,289.39,187.55,65.2,38.8,85.79,99.23,96.42,165.5,73.25
2022-11-16 05:00:00,395.45,285.44,184.25,65.05,38.18,85.01,101.4,97.13,165.12,72.04
2022-11-17 05:00:00,394.24,284.81,182.54,65.02,38.25,84.43,100.33,96.47,163.92,70.14
2022-11-18 05:00:00,396.03,284.82,183.72,65.15,38.03,85.5,99.64,96.13,162.79,69.03
2022-11-21 05:00:00,394.59,281.89,182.76,64.66,37.55,85.95,100.06,96.07,161.88,69.03
2022-11-22 05:00:00,399.9,285.95,184.71,65.56,37.64,86.42,101.48,96.62,162.07,69.98
2022-11-23 05:00:00,402.42,288.82,185.19,66.28,37.95,86.49,103.25,97.14,163.08,67.41
2022-11-25 05:00:00,402.33,286.92,185.58,66.62,37.77,87.04,102.9,97.11,163.22,66.96
2022-11-28 05:00:00,395.91,282.71,181.84,65.76,37.6,84.71,103.19,97.15,161.93,66.88
2022-11-29 05:00:00,395.23,280.57,182.37,65.95,38.41,86.11,101.98,96.74,162.73,68.34
2022-11-30 05:00:00,407.68,293.36,187.37,67.12,39.52,88.08,102.73,97.61,164.81,70.23
2022-12-01 05:00:00,407.38,293.72,186.96,67.77,39.39,87.89,105.76,98.48,167.84,70.45
2022-12-02 05:00:00,406.91,292.55,188.05,67.72,39.54,87.63,107.09,98.68,167.26,69.84
2022-12-05 05:00:00,399.59,287.64,182.87,66.83,39.09,86.03,105.59,97.68,164.39,67.72
2022-12-06 05:00:00,393.83,281.68,180.07,66.53,39.04,85.22,106.95,98.28,164.84,65.23
2022-12-07 05:00:00,393.16,280.53,179.54,66.53,38.81,85.39,109.47,99.14,166.33,63.65
2022-12-08 05:00:00,396.24,283.85,180.84,66.87,39.28,85.99,109.17,98.58,166.47,62.71
2022-12-09 05:00:00,393.28,282.04,178.62,66.91,39.02,85.83,106.33,97.85,167.06,62.85
2022-12-12 05:00:00,398.95,285.58,180.72,67.11,38.9,86.49,106.67,97.71,165.68,64.41
2022-12-13 05:00:00,401.97,288.65,181.38,67.79,38.59,88.09,107.7,98.59,168.51,65.86
2022-12-14 05:00:00,399.4,286.51,180.19,67.73,38.61,87.49,108.16,98.86,168.1,67.36
2022-12-15 05:00:00,389.63,276.89,175.68,66.0,37.72,86.32,108.32,98.86,165.35,66.15
2022-12-16 05:00:00,383.27,274.25,174.37,65.42,37.83,84.09,107.11,98.61,166.79,64.9
2022-12-19 05:00:00,380.02,269.75,172.01,65.26,37.86,83.02,105.31,97.81,166.32,66.07
2022-12-20 05:00:00,380.54,269.54,172.92,65.52,37.85,82.81,103.44,97.1,169.08,66.22
2022-12-21 05:00:00,386.23,273.45,175.9,66.2,38.19,83.52,103.7,97.22,168.8,68.06
2022-12-22 05:00:00,380.72,266.76,173.6,65.66,37.85,82.01,103.68,97.19,166.76,67.7
2022-12-23 05:00:00,382.91,267.36,174.39,65.89,37.8,82.74,102.16,96.75,167.26,69.32
2022-12-27 05:00:00,381.4,263.58,173.22,65.99,38.36,82.71,100.14,95.94,168.67,69.53
2022-12-28 05:00:00,376.66,260.1,170.53,65.29,37.8,81.3,99.55,95.71,167.91,68.58
2022-12-29 05:00:00,383.44,266.44,174.85,66.32,38.43,83.08,100.68,96.18,168.85,68.53
2022-12-30 05:00:00,382.43,266.28,174.36,65.64,37.9,82.48,99.56,95.78,169.64,70.11
2023-01-03 05:00:00,380.82,264.48,173.4,66.22,38.22,82.56,101.46,96.53,171.06,67.64
2023-01-04 05:00:00,383.76,265.74,175.56,67.1,39.37,84.43,102.85,97.27,172.67,64.3
2023-01-05 05:00:00,379.38,261.58,173.68,66.43,39.25,82.16,103.28,97.13,170.52,64.78
2023-01-06 05:00:00,388.08,268.8,177.58,68.13,40.07,84.37,105.18,98.38,173.71,64.83
2023-01-09 05:00:00,387.86,270.54,177.88,68.42,40.37,84.4,105.74,98.63,174.1,65.88
2023-01-10 05:00:00,390.58,272.83,180.51,68.62,40.66,84.59,103.99,98.01,174.74,65.9
2023-01-11 05:00:00,395.52,277.55,182.76,69.14,40.83,87.62,105.68,98.64,174.62,68.05
2023-01-12 05:00:00,396.96,279.05,185.83,70.16,41.03,88.73,107.76,99.52,176.64,68.61
2023-01-13 05:00:00,398.5,280.97,187.05,70.53,41.3,88.18,106.75,98.99,178.76,70.05
2023-01-17 05:00:00,397.77,281.54,186.82,70.75,41.07,88.43,106.06,98.68,177.59,70.86
2023-01-18 05:00:00,391.49,277.88,183.8,70.5,40.79,87.14,108.63,100.02,177.08,69.51
2023-01-19 05:00:00,388.64,275.15,182.04,70.39,41.1,86.66,107.95,99.83,179.89,70.59
2023-01-20 05:00:00,395.88,282.68,185.04,71.01,41.73,87.69,106.2,99.17,179.29,71.55
2023-01-23 05:00:00,400.63,288.96,187.33,71.3,42.03,88.09,105.7,98.85,179.63,71.5
2023-01-24 05:00:00,400.2,288.37,186.93,71.21,42.06,88.31,107.22,99.42,180.28,70.22
2023-01-25 05:00:00,400.35,287.73,187.45,71.68,42.1,88.35,107.48,99.53,181.11,70.51
2023-01-26 05:00:00,404.75,293.34,188.56,71.74,42.5,89.34,106.98,99.17,179.47,70.93
2023-01-27 05:00:00,405.68,296.26,189.58,71.6,42.3,90.34,106.71,99.02,179.22,69.5
2023-01-30 05:00:00,400.59,290.27,186.94,71.14,41.45,89.19,106.32,98.71,178.76,68.1
2023-01-31 05:00:00,406.48,294.62,191.48,71.55,41.36,91.06,107.17,99.21,179.41,69.32
2023-02-01 05:00:00,410.8,300.92,194.49,72.19,41.87,91.62,108.18,99.71,181.67,67.36
2023-02-02 05:00:00,416.78,311.72,198.32,72.09,41.62,93.7,108.32,99.67,177.9,66.57
2023-02-03 05:00:00,412.35,306.18,196.99,71.42,40.88,91.94,106.7,98.6,173.46,64.4
2023-02-06 05:00:00,409.83,303.59,194.14,70.69,40.28,91.27,105.91,97.75,173.82,65.5
2023-02-07 05:00:00,415.19,309.88,195.58,71.29,40.44,91.07,105.06,97.51,173.98,67.76
2023-02-08 05:00:00,410.65,304.37,192.72,70.85,40.39,90.64,105.56,97.87,174.41,68.68
2023-02-09 05:00:00,407.09,301.68,189.93,70.98,40.58,89.65,104.56,97.43,173.03,67.92
2023-02-10 05:00:00,408.04,299.7,190.31,70.67,40.19,89.96,103.39,96.96,173.36,69.87
2023-02-13 05:00:00,412.83,304.5,192.6,71.38,40.52,90.76,104.26,97.19,172.48,69.5
2023-02-14 05:00:00,412.64,306.75,192.51,71.51,40.45,90.04,104.02,96.75,172.61,69.4
2023-02-15 05:00:00,413.98,309.1,194.46,71.19,40.11,90.4,103.05,96.46,170.89,69.02
2023-02-16 05:00:00,408.28,303.3,192.6,70.84,40.12,89.52,101.59,96.14,170.75,68.45
2023-02-17 05:00:00,407.26,301.16,193.13,71.02,39.68,89.17,102.38,96.41,171.26,67.02
2023-02-21 05:00:00,399.09,294.03,187.43,70.24,39.18,87.38,100.39,95.36,170.62,66.69
2023-02-22 05:00:00,398.54,294.25,187.94,69.85,38.99,86.59,101.31,95.53,169.66,64.92
2023-02-23 05:00:00,400.66,296.82,189.28,70.21,39.18,87.24,102.3,95.9,169.57,66.38
2023-02-24 05:00:00,396.38,291.85,187.51,69.04,38.3,85.71,100.97,95.32,168.35,67.1
2023-02-27 05:00:00,397.73,293.94,188.17,69.86,38.5,85.84,101.25,95.61,169.01,66.25
2023-02-28 05:00:00,396.26,293.56,188.18,69.35,38.23,85.72,101.71,95.76,169.78,67.21
2023-03-01 05:00:00,394.74,291.2,188.42,69.72,39.05,84.64,100.37,94.8,170.76,68.07
2023-03-02 05:00:00,397.81,293.61,188.87,69.86,39.19,85.63,99.48,94.41,170.66,68.3
2023-03-03 05:00:00,404.19,299.68,191.5,70.88,39.54,86.93,101.89,95.17,172.49,69.86
2023-03-06 05:00:00,404.47,300.02,188.7,70.7,39.4,86.59,101.1,95.0,171.62,70.49
2023-03-07 05:00:00,398.27,296.34,186.51,69.52,38.74,84.57,101.72,95.01,168.62,67.85
2023-03-08 05:00:00,398.92,297.82,186.6,69.9,38.9,85.54,101.82,94.98,168.54,67.1
2023-03-09 05:00:00,391.56,292.66,181.41,69.39,38.04,83.58,102.07,95.57,170.2,66.24
2023-03-10 05:00:00,385.91,288.55,176.18,68.65,37.84,80.81,105.59,97.33,173.87,67.14
2023-03-13 04:00:00,385.36,290.69,173.31,68.18,37.9,81.87,105.83,98.51,177.86,65.25
2023-03-14 04:00:00,391.73,297.37,176.52,69.09,37.92,82.66,104.09,97.58,176.83,62.93
2023-03-15 04:00:00,389.28,298.93,173.61,66.95,37.27,82.6,106.1,98.99,178.21,60.02
2023-03-16 04:00:00,396.11,306.81,175.98,67.99,37.84,82.42,105.27,98.1,178.57,60.05
2023-03-17 04:00:00,389.99,305.36,171.23,67.18,37.61,80.55,106.85,99.26,183.77,58.66
2023-03-20 04:00:00,393.74,305.97,173.45,68.23,37.75,81.47,105.91,98.86,183.84,59.79
2023-03-21 04:00:00,398.91,310.34,176.65,69.26,38.09,81.11,105.0,98.0,180.37,61.23
2023-03-22 04:00:00,392.11,306.12,171.64,69.02,38.24,78.08,106.4,99.29,183.44,61.61
2023-03-23 04:00:00,393.17,309.75,170.25,69.03,38.77,77.59,106.4,99.86,185.74,60.99
2023-03-24 04:00:00,395.75,310.89,171.79,68.82,38.67,78.79,106.85,99.89,183.65,60.96
2023-03-27 04:00:00,396.49,308.76,173.7,69.47,38.46,78.7,104.34,98.66,181.95,64.15
2023-03-28 04:00:00,395.6,307.12,173.45,69.5,39.01,78.51,104.53,98.6,183.44,64.55
2023-03-29 04:00:00,401.35,312.72,175.42,70.34,39.12,80.25,104.32,98.43,182.53,64.15
2023-03-30 04:00:00,403.7,315.68,175.18,71.16,39.51,81.3,104.8,98.58,184.18,65.32
2023-03-31 04:00:00,409.39,320.93,178.4,71.52,39.46,83.04,106.37,99.12,183.22,66.44
2023-04-03 04:00:00,410.95,320.15,178.48,72.09,39.54,82.38,106.6,99.39,184.54,70.27
2023-04-04 04:00:00,408.67,319.07,175.35,72.1,39.54,82.27,107.13,100.03,187.98,70.27
2023-04-05 04:00:00,407.6,315.92,173.63,71.6,39.23,81.83,108.25,100.45,187.83,70.24
2023-04-06 04:00:00,409.19,318.05,173.89,71.94,39.39,82.39,108.53,100.48,186.49,70.26
